season,league_name,home_team_api_id,away_team_api_id,result
2012/2013,England Premier League,8654,8650,Away Win
2012/2013,England Premier League,8528,10172,Draw
2012/2013,England Premier League,8455,8466,Draw
2012/2013,England Premier League,8650,10252,Away Win
2012/2013,England Premier League,10260,8472,Home Win
2012/2013,England Premier League,10261,8456,Away Win
2012/2013,England Premier League,9850,8528,Home Win
2012/2013,England Premier League,10172,9879,Home Win
2012/2013,England Premier League,9798,9825,Away Win
2012/2013,England Premier League,10194,8668,Draw
2012/2013,England Premier League,8586,10003,Home Win
2012/2013,England Premier League,8659,8654,Draw
2012/2013,England Premier League,8455,10252,Home Win
2012/2013,England Premier League,8650,9879,Home Win
2012/2013,England Premier League,8456,9798,Home Win
2012/2013,England Premier League,10261,10172,Home Win
2012/2013,England Premier League,8466,8472,Away Win
2012/2013,England Premier League,10003,10260,Draw
2012/2013,England Premier League,8586,10194,Draw
2012/2013,England Premier League,8659,9850,Home Win
2012/2013,England Premier League,8654,8668,Away Win
2012/2013,England Premier League,8528,9825,Away Win
2012/2013,England Premier League,9825,8654,Home Win
2012/2013,England Premier League,10252,8586,Away Win
2012/2013,England Premier League,8668,8528,Home Win
2012/2013,England Premier League,9879,8466,Draw
2012/2013,England Premier League,10260,10261,Home Win
2012/2013,England Premier League,9850,8455,Away Win
2012/2013,England Premier League,10172,8659,Away Win
2012/2013,England Premier League,9798,10003,Draw
2012/2013,England Premier League,10194,8650,Home Win
2012/2013,England Premier League,8472,8456,Home Win
2012/2013,England Premier League,10252,8668,Away Win
2012/2013,England Premier League,8455,10261,Home Win
2012/2013,England Premier League,8650,8456,Draw
2012/2013,England Premier League,10260,9879,Home Win
2012/2013,England Premier League,9850,10172,Draw
2012/2013,England Premier League,8466,8528,Away Win
2012/2013,England Premier League,10194,9825,Draw
2012/2013,England Premier League,8472,9798,Home Win
2012/2013,England Premier League,10003,8654,Home Win
2012/2013,England Premier League,8586,8659,Draw
2012/2013,England Premier League,9825,10261,Home Win
2012/2013,England Premier League,10252,8528,Away Win
2012/2013,England Premier League,8668,8455,Away Win
2012/2013,England Premier League,9879,10003,Away Win
2012/2013,England Premier League,10260,8659,Home Win
2012/2013,England Premier League,9850,8456,Away Win
2012/2013,England Premier League,10172,8650,Away Win
2012/2013,England Premier League,9798,8654,Home Win
2012/2013,England Premier League,10194,8466,Draw
2012/2013,England Premier League,8472,8586,Away Win
2012/2013,England Premier League,8455,10172,Away Win
2012/2013,England Premier League,8650,8472,Home Win
2012/2013,England Premier League,8456,10194,Home Win
2012/2013,England Premier League,10261,8668,Away Win
2012/2013,England Premier League,8466,9825,Draw
2012/2013,England Premier League,10003,10252,Draw
2012/2013,England Premier League,8586,9798,Home Win
2012/2013,England Premier League,8659,9879,Away Win
2012/2013,England Premier League,8654,9850,Home Win
2012/2013,England Premier League,8528,10260,Away Win
2012/2013,England Premier League,9825,8456,Away Win
2012/2013,England Premier League,10252,8466,Away Win
2012/2013,England Premier League,8668,10003,Draw
2012/2013,England Premier League,9879,8528,Draw
2012/2013,England Premier League,10260,8650,Home Win
2012/2013,England Premier League,9850,10261,Draw
2012/2013,England Premier League,10172,8586,Draw
2012/2013,England Premier League,9798,8659,Home Win
2012/2013,England Premier League,10194,8455,Away Win
2012/2013,England Premier League,8472,8654,Home Win
2012/2013,England Premier League,8455,9825,Home Win
2012/2013,England Premier League,8650,9850,Home Win
2012/2013,England Premier League,8456,9879,Home Win
2012/2013,England Premier League,10261,9798,Away Win
2012/2013,England Premier League,8466,8668,Draw
2012/2013,England Premier League,10003,10194,Home Win
2012/2013,England Premier League,8586,10260,Draw
2012/2013,England Premier League,8659,10252,Draw
2012/2013,England Premier League,8654,10172,Draw
2012/2013,England Premier League,8528,8472,Away Win
2012/2013,England Premier League,9825,8650,Draw
2012/2013,England Premier League,10252,10261,Away Win
2012/2013,England Premier League,10260,8466,Home Win
2012/2013,England Premier League,9850,8586,Draw
2012/2013,England Premier League,10172,8456,Draw
2012/2013,England Premier League,9798,8455,Draw
2012/2013,England Premier League,10194,8528,Draw
2012/2013,England Premier League,8472,10003,Draw
2012/2013,England Premier League,8668,8659,Home Win
2012/2013,England Premier League,9879,8654,Home Win
2012/2013,England Premier League,9825,10194,Home Win
2012/2013,England Premier League,8668,10252,Draw
2012/2013,England Premier League,9879,10260,Away Win
2012/2013,England Premier League,8456,8650,Draw
2012/2013,England Premier League,10261,8455,Home Win
2012/2013,England Premier League,10172,9850,Draw
2012/2013,England Premier League,9798,8472,Home Win
2012/2013,England Premier League,8659,8586,Away Win
2012/2013,England Premier League,8654,10003,Home Win
2012/2013,England Premier League,8528,8466,Draw
2012/2013,England Premier League,10252,8654,Home Win
2012/2013,England Premier League,8455,8528,Home Win
2012/2013,England Premier League,8650,8659,Away Win
2012/2013,England Premier League,10260,8668,Home Win
2012/2013,England Premier League,9850,9879,Draw
2012/2013,England Premier League,8466,8456,Home Win
2012/2013,England Premier League,10194,9798,Home Win
2012/2013,England Premier League,8472,9825,Away Win
2012/2013,England Premier League,10003,10172,Home Win
2012/2013,England Premier League,8586,10261,Home Win
2012/2013,England Premier League,9825,10252,Home Win
2012/2013,England Premier League,9879,10194,Home Win
2012/2013,England Premier League,8650,10003,Home Win
2012/2013,England Premier League,8456,8455,Home Win
2012/2013,England Premier League,10261,8466,Home Win
2012/2013,England Premier League,9850,8668,Home Win
2012/2013,England Premier League,10172,10260,Away Win
2012/2013,England Premier League,9798,8528,Away Win
2012/2013,England Premier League,8659,8472,Home Win
2012/2013,England Premier League,8654,8586,Away Win
2012/2013,England Premier League,10252,8456,Away Win
2012/2013,England Premier League,8455,8659,Home Win
2012/2013,England Premier League,8668,9798,Home Win
2012/2013,England Premier League,10260,9850,Home Win
2012/2013,England Premier League,8466,10172,Away Win
2012/2013,England Premier League,10194,8654,Away Win
2012/2013,England Premier League,8472,9879,Draw
2012/2013,England Premier League,10003,10261,Home Win
2012/2013,England Premier League,8586,9825,Home Win
2012/2013,England Premier League,8528,8650,Away Win
2012/2013,England Premier League,9825,8668,Draw
2012/2013,England Premier League,9879,8455,Away Win
2012/2013,England Premier League,8650,8586,Home Win
2012/2013,England Premier League,8456,8528,Home Win
2012/2013,England Premier League,10261,10194,Home Win
2012/2013,England Premier League,9850,8466,Draw
2012/2013,England Premier League,10172,8472,Home Win
2012/2013,England Premier League,9798,10252,Away Win
2012/2013,England Premier League,8659,10003,Home Win
2012/2013,England Premier League,8654,10260,Draw
2012/2013,England Premier League,8455,9798,Home Win
2012/2013,England Premier League,8650,9825,Away Win
2012/2013,England Premier League,8456,10172,Home Win
2012/2013,England Premier League,10261,10252,Draw
2012/2013,England Premier League,8466,10260,Away Win
2012/2013,England Premier League,10003,8472,Draw
2012/2013,England Premier League,8586,9850,Draw
2012/2013,England Premier League,8659,8668,Home Win
2012/2013,England Premier League,8654,9879,Home Win
2012/2013,England Premier League,8528,10194,Draw
2012/2013,England Premier League,10252,10172,Home Win
2012/2013,England Premier League,8455,8654,Home Win
2012/2013,England Premier League,8668,8456,Home Win
2012/2013,England Premier League,10260,9798,Home Win
2012/2013,England Premier League,8466,8650,Home Win
2012/2013,England Premier League,10194,8659,Draw
2012/2013,England Premier League,8472,9850,Draw
2012/2013,England Premier League,10003,9825,Away Win
2012/2013,England Premier League,8586,9879,Away Win
2012/2013,England Premier League,8528,10261,Home Win
2012/2013,England Premier League,9825,9798,Home Win
2012/2013,England Premier League,10252,8650,Away Win
2012/2013,England Premier League,8668,10194,Home Win
2012/2013,England Premier League,9879,10172,Home Win
2012/2013,England Premier League,8456,10261,Home Win
2012/2013,England Premier League,8466,8455,Home Win
2012/2013,England Premier League,8472,10260,Away Win
2012/2013,England Premier League,10003,8586,Away Win
2012/2013,England Premier League,8654,8659,Home Win
2012/2013,England Premier League,8528,9850,Home Win
2012/2013,England Premier League,8455,8472,Home Win
2012/2013,England Premier League,8650,8654,Draw
2012/2013,England Premier League,10260,8456,Away Win
2012/2013,England Premier League,10261,9879,Home Win
2012/2013,England Premier League,9850,10003,Draw
2012/2013,England Premier League,10172,8528,Draw
2012/2013,England Premier League,9798,8466,Away Win
2012/2013,England Premier League,10194,10252,Away Win
2012/2013,England Premier League,8586,8668,Draw
2012/2013,England Premier League,8659,9825,Away Win
2012/2013,England Premier League,9825,9850,Home Win
2012/2013,England Premier League,10252,9879,Draw
2012/2013,England Premier League,8455,8586,Draw
2012/2013,England Premier League,8668,10172,Home Win
2012/2013,England Premier League,8456,8659,Home Win
2012/2013,England Premier League,10261,8472,Away Win
2012/2013,England Premier League,9798,8650,Draw
2012/2013,England Premier League,8466,8654,Draw
2012/2013,England Premier League,10194,10260,Away Win
2012/2013,England Premier League,8528,10003,Away Win
2012/2013,England Premier League,9879,9825,Away Win
2012/2013,England Premier League,8650,8455,Draw
2012/2013,England Premier League,10260,10252,Home Win
2012/2013,England Premier League,9850,9798,Home Win
2012/2013,England Premier League,10172,10194,Away Win
2012/2013,England Premier League,8472,8668,Home Win
2012/2013,England Premier League,10003,8466,Draw
2012/2013,England Premier League,8586,8456,Home Win
2012/2013,England Premier League,8659,10261,Draw
2012/2013,England Premier League,8654,8528,Home Win
2012/2013,England Premier League,9825,10260,Draw
2012/2013,England Premier League,10252,8472,Home Win
2012/2013,England Premier League,8455,10003,Home Win
2012/2013,England Premier League,8668,9879,Home Win
2012/2013,England Premier League,8456,8654,Home Win
2012/2013,England Premier League,10261,8650,Away Win
2012/2013,England Premier League,9798,10172,Draw
2012/2013,England Premier League,8466,8659,Away Win
2012/2013,England Premier League,10194,9850,Home Win
2012/2013,England Premier League,8528,8586,Draw
2012/2013,England Premier League,9879,9798,Away Win
2012/2013,England Premier League,8650,8668,Draw
2012/2013,England Premier League,10260,8455,Away Win
2012/2013,England Premier League,9850,10252,Away Win
2012/2013,England Premier League,10172,9825,Away Win
2012/2013,England Premier League,8472,10194,Draw
2012/2013,England Premier League,10003,8456,Draw
2012/2013,England Premier League,8586,8466,Home Win
2012/2013,England Premier League,8659,8528,Away Win
2012/2013,England Premier League,8654,10261,Draw
2012/2013,England Premier League,9825,8528,Home Win
2012/2013,England Premier League,10252,8455,Away Win
2012/2013,England Premier League,8668,8654,Home Win
2012/2013,England Premier League,9879,8650,Away Win
2012/2013,England Premier League,10260,10003,Home Win
2012/2013,England Premier League,9850,8659,Home Win
2012/2013,England Premier League,10172,10261,Away Win
2012/2013,England Premier League,9798,8456,Away Win
2012/2013,England Premier League,10194,8586,Away Win
2012/2013,England Premier League,8472,8466,Draw
2012/2013,England Premier League,8455,8668,Home Win
2012/2013,England Premier League,8650,10172,Home Win
2012/2013,England Premier League,8456,9850,Away Win
2012/2013,England Premier League,10261,9825,Away Win
2012/2013,England Premier League,8466,10194,Draw
2012/2013,England Premier League,10003,9879,Away Win
2012/2013,England Premier League,8586,8472,Home Win
2012/2013,England Premier League,8659,10260,Draw
2012/2013,England Premier League,8654,9798,Home Win
2012/2013,England Premier League,8528,10252,Draw
2012/2013,England Premier League,9825,8466,Home Win
2012/2013,England Premier League,10252,10003,Home Win
2012/2013,England Premier League,8668,10261,Draw
2012/2013,England Premier League,9879,8659,Home Win
2012/2013,England Premier League,10260,8528,Home Win
2012/2013,England Premier League,9850,8654,Draw
2012/2013,England Premier League,10172,8455,Draw
2012/2013,England Premier League,9798,8586,Away Win
2012/2013,England Premier League,10194,8456,Draw
2012/2013,England Premier League,8472,8650,Draw
2012/2013,England Premier League,8455,10194,Home Win
2012/2013,England Premier League,8650,10260,Away Win
2012/2013,England Premier League,8456,9825,Draw
2012/2013,England Premier League,10261,9850,Home Win
2012/2013,England Premier League,8466,10252,Home Win
2012/2013,England Premier League,10003,8668,Away Win
2012/2013,England Premier League,8586,10172,Home Win
2012/2013,England Premier League,8659,9798,Home Win
2012/2013,England Premier League,8654,8472,Draw
